time,bx,by,bz,b,rx,ry,rz,r
2015-09-01 20:04:58.566517,-0.00014726045,11.865525,15.185838,19.27175,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:04:59.004022,0.0065099876,11.839351,15.176625,19.248383,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:04:59.066523,-0.0024966968,11.847507,15.179271,19.255484,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:04:59.816532,0.022385849,11.8572035,15.171089,19.255018,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:04:59.879033,-0.010191465,11.843908,15.154516,19.233763,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:05:00.004034,0.0104155755,11.856328,15.1538515,19.24089,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:05:00.316538,-0.010680276,11.815696,15.186304,19.241482,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:05:00.379039,0.0051409584,11.844668,15.189035,19.261438,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:05:00.441539,-0.0022523156,11.857116,15.179228,19.261364,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:05:00.504040,0.0024901733,11.837893,15.154014,19.22966,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:05:02.191560,-0.012746162,11.844792,15.142294,19.22468,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:05:02.254061,0.0009800106,11.844397,15.136203,19.219635,-0.3038364446415559,10.8912494226395,-3.342949239041157,11.396795171715752
2015-09-01 20:08:55.569363,-0.02165704,11.821444,14.6718235,18.841694,-0.3412441990541505,10.871265312539949,-3.319489794355594,11.371889446958818
2015-09-01 20:08:55.756865,0.00066698424,11.843141,14.696424,18.874449,-0.3412441990541505,10.871265312539949,-3.319489794355594,11.371889446958818
2015-09-01 20:08:56.006868,-0.018024312,11.833352,14.70302,18.873455,-0.3412441990541505,10.871265312539949,-3.319489794355594,11.371889446958818
2015-09-01 20:11:08.320957,0.017813534,12.494986,14.80383,19.372103,-0.3599413761678389,10.860958029460988,-3.307892361815323,11.35923056326206
2015-09-01 20:11:08.383458,-0.00044229414,12.501084,14.810221,19.380913,-0.3599413761678389,10.860958029460988,-3.307892361815323,11.35923056326206
2015-09-01 20:11:09.195968,0.034665525,12.514229,14.821622,19.398134,-0.3599413761678389,10.860958029460988,-3.307892361815323,11.35923056326206
2015-09-01 20:11:09.258468,-0.004310033,12.518977,14.831106,19.408413,-0.3599413761678389,10.860958029460988,-3.307892361815323,11.35923056326206
2015-09-01 20:11:09.570972,0.0072406773,12.52429,14.837463,19.416698,-0.3599413761678389,10.860958029460988,-3.307892361815323,11.35923056326206
2015-09-01 20:11:09.633473,-0.00959395,12.5189295,14.838452,19.414,-0.3599413761678389,10.860958029460988,-3.307892361815323,11.35923056326206
2015-09-01 20:11:09.758474,0.0007443001,12.529673,14.842307,19.423872,-0.3599413761678389,10.860958029460988,-3.307892361815323,11.35923056326206
2015-09-01 20:11:09.883476,-0.023481062,12.502517,14.856273,19.417063,-0.3599413761678389,10.860958029460988,-3.307892361815323,11.35923056326206
2015-09-01 20:11:10.008477,0.0024819355,12.507523,14.848788,19.414547,-0.3599413761678389,10.860958029460988,-3.307892361815323,11.35923056326206
2015-09-01 20:14:47.761092,-0.029208997,13.578032,16.04822,21.021635,-0.3973210339522979,10.839711153383863,-3.284965518409233,11.333499033835627
2015-09-01 20:15:10.511365,0.016390668,13.452967,15.324188,20.391502,-0.3973210339522979,10.839711153383863,-3.284965518409233,11.333499033835627
2015-09-01 20:15:10.573866,-0.0014815463,13.442429,15.305135,20.370224,-0.3973210339522979,10.839711153383863,-3.284965518409233,11.333499033835627
2015-09-01 20:15:10.948871,0.006289599,13.427918,15.261935,20.3282,-0.3973210339522979,10.839711153383863,-3.284965518409233,11.333499033835627
2015-09-01 20:15:11.136373,-0.0014248198,13.412479,15.250268,20.30924,-0.3973210339522979,10.839711153383863,-3.284965518409233,11.333499033835627
2015-09-01 20:15:11.198874,0.008759788,13.407819,15.247603,20.304165,-0.3973210339522979,10.839711153383863,-3.284965518409233,11.333499033835627
2015-09-01 20:15:38.886706,-0.026590217,11.6837,13.795019,18.077944,-0.4019920103882876,10.83699592121481,-3.2821249804226063,11.330243711410471
2015-09-01 20:15:39.011708,0.0040781894,11.695082,13.797532,18.087202,-0.4019920103882876,10.83699592121481,-3.2821249804226063,11.330243711410471
2015-09-01 20:15:39.136709,-0.004124272,11.681077,13.799468,18.079626,-0.4019920103882876,10.83699592121481,-3.2821249804226063,11.330243711410471
2015-09-01 20:15:39.199210,0.00687022,11.660393,13.783678,18.054213,-0.4019920103882876,10.83699592121481,-3.2821249804226063,11.330243711410471
2015-09-01 20:15:39.261711,-0.010432573,11.686668,13.782075,18.069973,-0.4019920103882876,10.83699592121481,-3.2821249804226063,11.330243711410471
2015-09-01 20:15:39.324211,1.7704582e-05,11.687036,13.798998,18.083118,-0.4019920103882876,10.83699592121481,-3.2821249804226063,11.330243711410471
2015-09-01 20:15:39.386712,-0.0002698768,11.69377,13.779112,18.072304,-0.4019920103882876,10.83699592121481,-3.2821249804226063,11.330243711410471
2015-09-01 20:16:47.887535,0.019346809,10.926239,13.299701,17.212353,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:48.012536,-0.0010192716,10.911997,13.280748,17.188658,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:48.075037,0.003510362,10.912725,13.286077,17.193237,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:48.200039,-0.008606385,10.911915,13.31389,17.214228,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:48.262539,0.0151921995,10.91204,13.303722,17.206448,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:48.637544,-0.0046446575,10.9263,13.333975,17.238878,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:48.762545,0.0091203265,10.932953,13.307857,17.22291,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:49.887559,-0.018331826,10.977748,13.3535185,17.286634,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:49.950060,0.0016278581,10.972426,13.359424,17.28781,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:50.012560,-0.010614048,10.977737,13.351837,17.285324,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:50.075061,0.004370603,10.988621,13.360905,17.299236,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:52.325088,-0.009053186,11.014777,13.437243,17.374836,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:52.450090,0.003699862,11.001738,13.429212,17.360355,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:52.512590,-0.017866671,10.998609,13.429724,17.35878,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:52.637592,0.007733413,11.002652,13.456745,17.382244,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:52.762593,-0.0011064027,11.01859,13.462858,17.397064,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:52.887595,0.004438339,11.013074,13.464509,17.39485,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:52.950096,-0.0023986134,11.021181,13.460854,17.397156,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:53.012596,0.011202721,11.020739,13.4519415,17.389984,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:53.200099,-0.0093601085,11.038157,13.48141,17.423817,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:53.262599,0.0034761403,11.038684,13.473283,17.417862,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:53.387601,-0.0034879548,11.03529,13.472942,17.415447,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:53.512602,0.0035146363,11.031559,13.506223,17.438847,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:53.637604,-0.006546453,11.03582,13.490339,17.429247,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:53.762605,0.0076710572,11.035225,13.509719,17.443874,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:53.825106,-0.0077428683,11.040224,13.51262,17.449284,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:54.200111,0.009386339,11.05832,13.504178,17.454206,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:54.700117,-0.0010805324,11.062407,13.519903,17.468962,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:54.762617,0.015073563,11.059448,13.519935,17.46712,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:54.887619,-0.014753679,11.059879,13.535865,17.479725,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:54.950120,0.006951464,11.049391,13.539835,17.47616,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:55.200123,-0.006041619,11.072615,13.544704,17.494623,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:55.512626,0.008340604,11.074123,13.57988,17.522825,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:55.637628,-0.017175816,11.107191,13.577066,17.54157,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:55.700129,0.00755866,11.070863,13.570805,17.513731,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:55.762629,-0.0019719948,11.076895,13.579607,17.524364,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:16:55.825130,0.0024637086,11.080685,13.581925,17.528557,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:17:08.262779,-0.004713329,11.399698,13.9960985,18.051147,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:17:08.325280,0.011855874,11.391719,13.997323,18.047062,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:17:08.700285,-0.008203145,11.436622,14.013737,18.08815,-0.4160028678757551,10.828771069870747,-3.2736373914454195,11.320425921334412
2015-09-01 20:24:35.268147,0.014051914,15.625754,16.64589,22.8309,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:35.330648,-0.002395006,15.616235,16.639368,22.819626,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:35.455650,0.0056242277,15.612049,16.650942,22.825205,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:35.518150,-0.001232094,15.609401,16.65228,22.82437,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:35.643152,0.0021370493,15.621985,16.646914,22.829063,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:35.705653,-0.008660146,15.614627,16.640259,22.819178,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:35.768153,0.0011997669,15.608877,16.651617,22.823526,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:36.393161,-0.00413058,15.60233,16.627926,22.80177,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:36.518162,0.010369042,15.624686,16.626413,22.815971,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:36.580663,-0.004792615,15.624029,16.62921,22.817558,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:36.830666,0.0018722921,15.621054,16.62334,22.811243,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:37.143170,-0.0190514,15.627614,16.631237,22.821497,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:37.268171,0.0061308485,15.615683,16.639769,22.81954,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:37.330672,-0.015015904,15.640289,16.647263,22.841852,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:37.393173,0.0048255874,15.641235,16.648073,22.843088,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:37.643176,-0.015641032,15.610541,16.649498,22.823124,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:37.705677,0.00042372732,15.612982,16.64487,22.821413,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:37.893179,-0.0034157487,15.619517,16.636673,22.819908,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:38.018180,0.021013435,15.603092,16.637915,22.809584,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:38.080681,-0.014672717,15.629588,16.625837,22.81891,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:38.205683,0.007009942,15.620528,16.635643,22.81985,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:38.268183,-0.0014724251,15.638053,16.63049,22.828094,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:38.330684,0.004846706,15.626491,16.64809,22.833006,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:38.643188,-0.008234373,15.644301,16.634573,22.83535,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:38.705689,0.004807771,15.649557,16.628292,22.834377,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:38.768189,-0.013746997,15.652552,16.616373,22.827757,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:38.893191,0.0020139772,15.635159,16.632202,22.827358,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:39.080693,-0.0019985961,15.628678,16.63202,22.822788,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:39.330696,0.0045438255,15.647982,16.627554,22.83276,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:39.393197,-0.0060482635,15.659542,16.63687,22.847466,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:39.518198,0.005513971,15.643703,16.647741,22.844536,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:39.643200,-0.00281724,15.633588,16.655254,22.843086,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:39.705701,0.006412848,15.643801,16.646023,22.84335,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:39.893203,-0.0057165977,15.631332,16.636415,22.82781,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:39.955704,0.0045729764,15.615297,16.639935,22.819399,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:40.143206,-0.0055291993,15.621385,16.648314,22.829674,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:40.205707,0.01072773,15.611831,16.647675,22.822674,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:40.268207,-0.00585473,15.630972,16.66185,22.846106,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:40.643212,0.007212922,15.619574,16.65962,22.836681,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:40.705713,-0.0011389751,15.63273,16.660599,22.846395,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:40.955716,0.0030789466,15.631119,16.641617,22.831455,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
2015-09-01 20:24:41.018216,-0.0008535992,15.645992,16.659828,22.85491,-0.4860064980140284,10.78585955735367,-3.231972216737989,11.270164733349535
